Listing Number	Street Number	Street Number Modifier	Street Direction	Street Name	Street Suffix	Street Post Direction	Unit	City	State	Agent Only Remarks	Taxes Annual	APN	Appliances That Stay	Architecture Desc	Area	Basement	Bathrooms	Bedrooms	Builder	Building Condition	Building Information	Bus Line Nearby	BBC Comments	Commission	Contingent Date	County	Current Price	Directions	CDOM	DOM	Entry Date	Energy Source	Exterior	Financing	Finished Sqft	Fireplaces Total	Floor Covering	Foundation	Heating Cooling Type	Inactive Date	Interior Features	Matrix Modified DT	Last Price Change Date	Leased Equipment	Legal Description	Listing Agent ID	Listing Agent Full Name	Listing Agent Cellular	Co Listing Agent ID	Co Listing Agent Full Name	Co Listing Agent Cellular	Co Listing Office ID	Co Listing Office Name	Co Listing Office Phone	Co Selling Office Name	Co Selling Office Phone	Listing Date	Listing Office ID	Listing Office Name	Listing Office Phone	Listing Price	Lot Details	Lot Dimensions	Lot Measurement	Lot Number	Lot SqFt	Lot Topography	Manu. Home Manufacturer	Manu. Home Model No.	Manu. Home Serial No.	Map Book	Map X Coordinate	Map Y Coordinate	Map Page	Marketing Remarks	New Construction State	Occupant Name	Occupant Type	Original Price	Owner Name	Owner Name 2	Owners City State	Parking Type	Pending Date	Phone to Show Number	Photographer Instructions	Picture Provided By	Photo Count	Pool Type	Possession	Potential Terms	Power Company	Preliminary Title Ordered	Property Sub Type	Publish to Internet	Roof	School District	Selling Date	Selling Agent ID	Selling Agent Full Name	Selling Agent Cellular	Selling Office ID	Selling Office Name	Selling Office Phone	Selling Price	Senior Exemption	Sewer Company	Sewer Type	Show Addressto Public	Show Map Link	Showing Information	Showing Instructions	Site Features	Square Footage Source	Square Footage	Contractual Date	Status	Style Code	Subdivision	Tax Year	Parking Covered Total	Total Useable Rooms	Square Footage Unfinished	View	Virtual Tour URL	Water Company	Water Heater Location	Water Heater Type	Water	Waterfront	Waterfront Footage	Year Built	Zip Code	Bank or REO	Third Party Approval Required	Status Change Date	Association Dues	Building Complex Or Project Name	Sale Type 
861065	15819			129th	Ave	E		Puyallup	WA	For showings, plz leave a text for Joe @ 253-381-7734 & let me know if you have any questions.  Plz use Chicago Title/Escrow in Puyallup 112th.  Please email offers to joenoll@RE2K.net or fax 877-773-4007. Joe Noll is the owner/broker.	$2866.00	6022870910	Dishwasher(s), Microwave(s), Range/Oven		88 - Puyallup	None	2.5	4	Cambria	Good	Built On Lot			3.5		Pierce	$235000.00	From Meridian go East on 176th that turns into Sunrise Parkway to Cambria, last subdivision on left just past the Club House, Tennis Court/Basketball area.	102	102	11/9/2015 3:36:29 PM	Natural Gas	Wood Products	VA	1646	1	See Remarks	Poured Concrete	Forced Air		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room, Vaulted Ceilings, Walk-in Closet	6/5/2016 5:23:04 PM	6/5/2016 5:23:04 PM			16008	Joe Noll	(253) 381-7734									11/4/2015 12:00:00 AM	9259	RE2K.com	(877) 773-2500	$235000.00	Curbs, Paved Street, Sidewalk				4356	Level								Just Completed! This Awesome 2 story home located in the Cambria Division of Prestigious Sunrise features an open floor plan with a large breakfast bar & Island in kitchen, living/family & dining room area, 4 bedrooms w/ceiling fans, 2.5 baths & 2 car garage. Fresh New Paint, Flooring, Doors, etc... gas fireplace, large master with walk in closet. Puyallup School district with Esteemed schools in Sunrise that parents & kids rave about. Sunrise clubhouse & well lit sidewalks for jogging or walks!		Vacant	Vacant	$230000.00	Joe Noll		Puyallup, WA	Garage-Attached	3/24/2016 12:00:00 AM	(253) 381-7734			24		Closing	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	4/29/2016 12:00:00 AM	5236	Melissa M. Fritzler	(253) 232-8405	940	Skyline Properties, Inc.	(253) 604-6000	$235000.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, See Remarks, Vacant		Cable TV, Fenced-Fully	Tax Assessor	1646	4/29/2016 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2015	2		0			Tacoma Public Utilities	Garage	Gas	Public			2000	98374	False	None	2016-06-05	43	Cambria	MLS
27096252	13011			158th	St Ct	E		Puyallup	WA	Day sleeper!  No showings before 2 during the week. Please call first - no answer - leave message & show.  Dogs will be kenneled in garage.  Please do not let gray cat outside.	$2605.00	6022870030	Dishwasher(s), Dryer(s), Garbage Disposal, Range/Oven, Refrigerator(s), Washer(s)		88 - Puyallup	None	2.5	4			Built On Lot	True		2.5		Pierce	$233550.00	From Meridian, turn east on 152nd, right on 122, left onto Sunrise Pkwy, right on 130th, left on 158th.	126	126	5/31/2007 12:00:00 AM	Natural Gas	Wood, Wood Products	Conventional	1646	1	Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Dining Room, High Tech Cabling, Walk-in Pantry	10/24/2007 1:44:49 PM	10/24/2007 12:00:00 AM			37273	Michelle Dudley	(253) 405-6008									5/30/2007 12:00:00 AM	9230	Coldwell Banker Bain	(253) 752-7777	$230000.00	Curbs, Paved Street, Sidewalk		Square Feet		4203	Garden Space, Level, Partial Slope				Thomas Brothers	F	4	865	PRICE REDUCED!! You'll love this charming 4 bedroom home in Sunrise.  The home features a homey front porch, spacious master bedroom with walk-in closet, 2.5 baths and utilities upstairs for your convenience. All appliances stay.  Located next to parks, walking trails and shopping.		Duckworth	Owner	$258000.00	Duckworth		Puyallup, WA	Garage-Attached	10/3/2007 12:00:00 AM	(253) 864-8167			1		Closing	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	10/24/2007 12:00:00 AM				9267	Turn Key Real Estate, Inc.	(253) 756-7200	$233550.00	False		Sewer Connected	True	True	Appointment, MLS Keybox, Owner-Call First	Appointment,MLS Keybox,Owner-Call First	Cable TV, Deck, Fenced-Partially, Gas Available	Metroscan	1646	10/24/2007 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2007	2	4	0	Mountain		TPU	Nat gas/garage	Nat gas/garage	Public			2001	98374	False	None	2007-10-24	30		MLS
25120188	13112			159th	St	E		Puyallup	WA	Title and escrow with Stewart in Covington.   PLEASE do not let shy kitties (2) out.	$2464.00	6022870180	Dishwasher(s), Garbage Disposal, Microwave(s), Range/Oven, Refrigerator(s)	Contemporary	88 - Puyallup	None	2.5	4		Very Good	Built On Lot	False		3		Pierce	$232900.00	Meridian south to right on 152nd, right on 122nd, left on Sunrise Parkway, right on 132nd, home ahead on left.	3	3	8/14/2005 12:00:00 AM	Natural Gas	Cement/Concrete	Conventional	1880	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room, Walk-in Pantry, Walk-in Closet	9/28/2005 4:43:32 PM	9/28/2005 12:00:00 AM		Lot 18 North Pointe	30295	Vicki Kosko	(253) 332-3871									8/14/2005 12:00:00 AM	3005	Windermere R. E. Enumclaw	(360) 825-6505	$229990.00	Dead End Street, Paved Street		Square Feet	18	4011	Level				Thomas Brothers	F	4	865	4 year old, 4 bedroom, 2.5 bath home in Sunrise's North Pointe. 1880 square feet of fantastic floor plan with formal living room, family room with gas log fireplace, island kitchen with maple cabinets, full kitchen appliance package, hardwoods, designer touches, upstairs laundry area, master bedroom with bath and walk in closet. 2 car garage.  Fully fenced, landscaped yard, Hardi-plank siding, backs to large greenbelt for a very private feel. DSL and broadband available. One year home warranty.		Eric	Owner	$229990.00	Eric Lowe		Puyallup, Wa	Garage-Attached	8/17/2005 12:00:00 AM	(253) 229-7204		Agent	1		See Remarks	Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	9/26/2005 12:00:00 AM				3353	Skyline Properties, Inc.	(253) 520-3780	$232900.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Owner-Call First, Pet in House	MLS Keybox,Owner-Call First,Pet in House	Cable TV, Fenced-Fully, Gas Available, Patio	Pierce County Records	1880	9/26/2005 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2005	2	4	0	Territorial		Tacoma City Water			Public			2001	98374	False	None	2005-09-28	25	North Pointe	MLS
891682	13104			159th	St	E		Puyallup	WA	Escrow and title with First American.  Escrow officer Rhonda Munson.  Sign will be up 2/5.	$2867.00	6022870200	Dishwasher(s), Dryer(s), Garbage Disposal, Microwave(s), Range/Oven, Washer(s)		88 - Puyallup	None	2.5	4		Good	Built On Lot			2.5		Pierce	$232000.00	From 122nd Ave E go east on Sunrise Pkwy E, south on 132nd Ave E which turns into 159th St E.	7	7	2/4/2016 3:44:38 PM	Electric, Natural Gas	Cement Planked	FHA	1646	1	Laminate, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Security System, Walk-in Closet	4/11/2016 7:48:48 PM	4/11/2016 7:48:48 PM			92790	Jennifer Daniels	(253) 686-1036									2/4/2016 12:00:00 AM	2885	RE/MAX Integrity	(425) 433-6434	$229000.00	Curbs, Paved Street, Sidewalk				4372	Level				Thomas Brothers	G	5	865	Single family home in Sunrise that backs to the woods for added privacy!  This home features an open concept downstairs with a family room, kitchen and dining area large enough for a sizable dining table that looks out to your deck and fully fenced backyard.  Upstairs you will find 4 bedrooms and 2 full updated bathrooms as well as the washer and dryer.  Backed to trees the home feels totally private from neighbors and sits walking distance from one of Sunrise's many parks!		Vacant	Vacant	$229000.00	Danielle Larimore		Graham, WA	Garage-Attached	2/11/2016 12:00:00 AM	(000) 000-0000			19		Closing	Cash Out, Conventional, FHA, VA		True	Residential	True	Composition	Puyallup	4/11/2016 12:00:00 AM	100274	Wendyjean Ronk	(206) 353-4563	3039	REcord LLC	(800) 947-0076	$232000.00	False		Sewer Connected	True	True	MLS Keybox, Vacant		Cable TV, Fenced-Fully, Gas Available, High Speed Internet, Patio	Tax Records	1646	4/11/2016 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2015	2		0				Garage		Public			2000	98374	False	None	2016-04-11	48	North Point	MLS
697010	12702			159th	St	E		Puyallup	WA	Move in ready,quality updates thruout .Courtesy Call & show on weekdays.Weekends, evenings call & make appt.Easy cold show. Dog kenneled in garage,may bark.Chicago title,escrow.Beautiful home,shows pride of ownership.A joy to show.Please remove shoes	$2870.00	6022870520	Dishwasher(s), Garbage Disposal, Microwave(s), Range/Oven, Refrigerator(s)	Craftsman	88 - Puyallup	None	2.5	4		Very Good	Built On Lot	True		2.5%		Pierce	$228900.00	Sunrise parkway E from 122nd, right onto 158th St Ct E follow around right unto 159th St E. Home is at end of road on large lot with greenbelt behind it.	5	5	9/19/2014 8:23:50 AM	Natural Gas	Wood, Wood Products	Conventional	1646	1	Hardwood, Slate, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air, Insert		Bath Off Primary, Dbl Pane/Storm Windw, Dining Room, Security System, Vaulted Ceilings	10/24/2014 9:14:17 AM	10/24/2014 9:14:17 AM			33415	Priscilla M. Woodall	(206) 660-2178									9/19/2014 12:00:00 AM	7341	CENTURY 21 Real Estate Center	(425) 775-8525	$228900.00	Cul-de-sac, Curbs, Dead End Street, Open Space, Paved Street, Secluded, Sidewalk	irregular			11282	Garden Space, Level				Thomas Brothers	F	4	865	Attractive,secluded 4 BD 2.5 BA home on lg private lot.Best location in community.End of road,backs to greenbelt.New designer paint in & out.Stunning gourmet,updated kitchen w/new granite counters,glass backsplash,SS appliances,trendy new lighting.Open flrplan w/inviting slate entry,eating island,gas fireplce.Bright,light.New flooring.Huge 618 sqft deck overlooking fenced yd & lush greenery.Attached 2car gar.Sunrise amenities incl playgrd,sport courts,clubhse.Turn-key,immaculate Will sell fast!		Ricky & Trisha	Owner	$228900.00	Petersen		Puyallup	Garage-Attached	9/24/2014 12:00:00 AM	(206) 240-9935			24		Closing	Cash Out, Conventional, FHA, VA		True	Residential	True	Composition	Puyallup	10/23/2014 12:00:00 AM	16922	Margie Portugal	(253) 370-3300	9385	Keller Williams Realty	(253) 848-5304 x250	$228900.00	False		Sewer Connected	True	True	MLS Keybox, Owner-Call First		Deck, Fenced-Partially, Gas Available	pcr	1646	10/23/2014 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2014	2		414				garage	gas	Public			2000	98374	False	None	2014-10-24		north point	MLS
25083884	12710			159th	St	E		Puyallup	WA	Show & Sell.  Seller's Do Not Want To Part With  Washer/Dryer Or Refridgerator.  Prelim Title  W/Ticor Title # 3081834.  Please Call First -  Leave Message & Show.	$2442.00	6022870500	Dishwasher(s), Garbage Disposal, Microwave(s), Range/Oven	Craftsman	88 - Puyallup	None	2.5	3		Good	Built On Lot	True		3%/1.5%		Pierce	$227000.00	On Meridian - L On 152nd, R on 122nd, L On  Sunrise Parkway, R On 130th, R On 158 To Home.	11	11	6/12/2005 12:00:00 AM	Natural Gas	Cement/Concrete	Conventional	1643	1	Concrete, Hardwood, Wall to Wall Carpet		Forced Air		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room, Skylights, Walk-in Closet	7/11/2005 4:17:52 PM	7/11/2005 12:00:00 AM		Section 23 Township 19 Range 04 Quarter 44 North Pointe: North Pointe S 1/2 Of SE 23-19-04E L 50	26653	Carol Haley	(253) 653-1086									6/12/2005 12:00:00 AM	3101	Windermere R.E. Auburn, Inc.	(253) 735-8900	$224950.00	Corner Lot, Cul-de-sac, Paved Street, Sidewalk		Square Feet	50	0	Level				Thomas Brothers	F	4	865	Wonderful Resale In Sunrise. Very Nice & Well Maintained 3 Bedroom, 2.5 Bath On A Very Private  Green Belt. Great Sized Bedrooms All  With Nice Walk-In Closets! Garage Has All The  Shelves You Will Need!  Nice 14' X 14' Deck To  Enjoy Anytime!  Yard Is Full Of Nice Plants &   Flowers. And Your Own Private Sitting Area, Too.		M & M Rayray	Owner	$224950.00	Rayray		Puyallup, Washington	Garage-Attached	6/23/2005 12:00:00 AM	(253) 864-8915		Agent	1		Negotiable, See Remarks	Conventional, FHA, VA	Puget Sound Energy	True	Residential	True	Composition	Puyallup	7/8/2005 12:00:00 AM				9299	RE/MAX Professionals	(253) 472-2122	$227000.00	False	Pierce County Sewer	Sewer Connected	True	True	MLS Keybox, Owner-Call First	MLS Keybox,Owner-Call First	Cable TV, Deck, Gas Available, Outbuildings	Pierce County Records	1643	7/8/2005 12:00:00 AM	Sold	12 - 2 Story	Puyallup	2005	2	3	0	Territorial		City Of Tacoma Public Utilities	Gas / Garage	Gas / Garage	Public			2000	98374	False	None	2005-07-11	15	North Pointe	MLS
806179	13018			159th	St	E		Puyallup	WA	Call/text LA for appt. owner very flexible. 2 small dogs in down stairs bthrm do not let out, both are very friendly. Show and Sell!! Rainier Title & Escrow #684587RT closer Jennifer Gradin 2532565736	$2914.00	6022870220	Dishwasher(s), Dryer(s), Microwave(s), Refrigerator(s), Washer(s)		88 - Puyallup	None	2.5	4		Very Good	Built On Lot	True		3%		Pierce	$225500.00	Head South on Meridian, left on 152nd follow to light (122nd) take R, take Left on Sunrise prkwy, take 2nd right road will veer right and home will be on the left	26	26	6/18/2015 1:50:12 PM	Electric, Natural Gas	Wood Products	VA	1646	1	Hardwood, Laminate, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room, Skylights, Walk-in Closet	8/13/2015 7:53:26 AM	8/13/2015 7:53:26 AM			89503	Elizabeth Pollard	(253) 375-3306									6/18/2015 12:00:00 AM	901	Coldwell Banker Bain	(253) 841-9100	$225500.00	Curbs, Paved Street, Sidewalk				3969	Level								Don't hesitate to see this Well Maintained 4 bedroom 2.5 bath that has been recently updated.  fresh paint throughout, new fixtures and hardware in kitchen & bathrooms, SS appliances, open concept layout with upstairs laundry. Home backs up to wooded greenbelt, yet minutes from Shopping and Schools. You'll enjoy the sounds of nature just right out your back door on an over-sized deck, Great for entertaining or just a BBQ. Verbal OFFER has been accepted 7.9.15, waiting on signatures.		Linda	Owner	$225500.00	Schramm		Puyallup	Garage-Attached	7/14/2015 12:00:00 AM	(253) 375-3306			22		Closing	Cash Out, Conventional, FHA, VA	TPU	True	Residential	True	Composition	Puyallup	8/12/2015 12:00:00 AM	34566	Steven Dawson	(253) 232-9001	2806	RE/MAX Extra Inc.	(253) 891-9000	$225500.00	False	PC	Sewer Connected	True	True	Appointment, MLS Keybox		Cable TV, Deck, Fenced-Fully, Gas Available, High Speed Internet, Patio	realist	1646	8/12/2015 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2015	2		0	Territorial		PC	Garage		Public			2000	98374	False	None	2015-08-13	43		MLS
28144368	12925			159th	St	E		Puyallup	WA	Pacific NW Title and Escrow. This is all dressed up and ready to go (and NOT a short sale). Back on market-buyers didn't get financing.	$2730.00	6022870860	Dishwasher(s), Range/Oven	Contemporary	88 - Puyallup	None	2.5	4		Good	Built On Lot			2.5%		Pierce	$225000.00	Meridian (SR161) to 152nd, east to 122nd, south to Sunrise Pkwy, left to 130th, right to 158th, right to 129th, left to 159th, left to home on left. (just a block off Sunrise Pkwy)	209	55	8/25/2008 12:00:00 AM	Natural Gas	Wood Products	VA	1646	1	Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Vaulted Ceilings, Walk-in Closet	12/6/2008 10:34:32 AM	12/6/2008 12:00:00 AM			16878	Greg Clinkingbeard	(253) 840-2700									8/25/2008 12:00:00 AM	9216	C & B Realty, Inc.	(253) 862-0131	$214500.00	Paved Street		Acres	86	5227	Level				Thomas Brothers	F	4	865	Super 4 bedroom with Great Room concept for kitchen, dining room and living room. Features all new carpeting, new range/oven, new microwave, nice fridge, dishwasher, fresh paint, 2 1/2 baths, slider to the back yard, master suite with walk-in closet and full bath, gas fireplace and heat, and 2-car garage. See this one.		Vacant-keybox	Vacant	$224500.00	Morris & Adams		California & Washington	Garage-Attached	11/15/2008 12:00:00 AM				1		Closing	Cash Out, Conventional, FHA, VA	Puget Sound Engy.	True	Residential	True	Composition	Puyallup	12/5/2008 12:00:00 AM	17892	Chuck Powers		4553	Crossroads American Dreams LLC	(253) 875-2936	$225000.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Vacant	MLS Keybox,Vacant	Cable TV, Fenced-Partially, Gas Available	County Assess.	1646	12/5/2008 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2008	2	4	0			Tacoma			Public			2000	98374	False	None	2008-12-06	35	North Pointe	MLS
25099480	12903			158th	St Ct	E		Puyallup	WA	Owner is moving out of state, please call agent to show. Leave a card. Prelim with Fatco, legal on file with listing office. SF pulled at County site, confidential by owner. Prelim # 628801 Keybox will be at house on Monday 11th Call agent until then	$2469.00	6022870640	Dishwasher(s), Range/Oven		88 - Puyallup	None	2.5	3	Cambria Homes		Built On Lot			2.5		Pierce	$224950.00	From Meridian, L on 152nd, L on Sunrise Blvd to 130th (Cambria) R on 158th St Ct E to home.	24	24	7/9/2005 12:00:00 AM	Electric, Natural Gas	Wood Products	Conventional	1576	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, High Tech Cabling, Walk-in Pantry, Walk-in Closet	8/16/2005 10:25:38 AM	8/16/2005 12:00:00 AM		On file with listing office.	48790	Chad Clement	(253) 318-1827									7/8/2005 12:00:00 AM	922	John L. Scott Puy/Canyon Rd.	(253) 536-5600	$224950.00	Paved Street, Sidewalk		Acres		5663					Thomas Brothers	E	4	865	Charming home in one of Puyallup's best neighborhoods. Nicely fenced and landscaped and near a lovely community park with tennis court, basketball court and clubhouse. Crown molding, hardwood entry and a peaceful area where new homes can go upwards of $800K! A whole bunch of house for the money... you won't be disappointed.		Vacant	Vacant	$224950.00	James Prinzing		Puyallup, WA	Garage-Attached	8/1/2005 12:00:00 AM	(253) 318-1827	agent to supply	Agent	1		Closing	Cash Out, Conventional, FHA	Puget Sound Energy	True	Residential	True	Composition	Puyallup	8/15/2005 12:00:00 AM				922	John L. Scott Puy/Canyon Rd.	(253) 536-5600	$224950.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Vacant	MLS Keybox,Vacant	Cable TV, Deck, Fenced-Fully	Pierce County	1576	8/15/2005 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2005	2	3	0			Pierce County	Gas/Garage	Gas/Garage	Public			2000	98374	False	None	2005-08-16	25		MLS
906296	15810			129th	Ave	E		Puyallup	WA	"Ticor Title and Escrow, Sara Tingley. Short Sale, all terms and conditions subject to lien holders approval. Short sale is professionally negotiated by MBS at no cost to buyer. Buyer and Buyers agent to verify all info to their own satisfaction."	$2964.00	6022870610	Dishwasher(s), Garbage Disposal, Microwave(s), Range/Oven	NW Contemporary	88 - Puyallup	None	2.5	4		Good	Built On Lot			3		Pierce	$224900.00	From Meridian, E on 152nd, S on 122nd, E on Sunrise Pkwy, R on 130th, R on 158th St Ct E, 158th St Ct E becomes 129th Ave E	24	24	3/14/2016 5:20:25 PM	Natural Gas	See Remarks	VA	0	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Walk-in Pantry, Walk-in Closet	8/30/2016 8:40:54 PM	8/30/2016 8:40:54 PM			58429	Dennis Folk	(253) 310-1552									3/9/2016 12:00:00 AM	3017	Teambuilder KW	(425) 458-6750	$224900.00	Cul-de-sac, Curbs, Paved Street, Sidewalk			61	4792	Garden Space, Level				Thomas Brothers	G	4	865	Spacious home located in a desirable South Hill neighborhood! Great room concept, 4 bedrms, & 3 baths. This home also features white molding & six panel doors, gas fireplace & sec system. Yard is nicely landscaped with sprinkler system in front & back, patio & garden area. Back yard is fully fenced with a fenced in kennel area and storage shed. Home has been well maintained & is move in ready.		Vacant	Vacant	$224900.00	Manuel Rivera	Jennifer Rivera	Puyallup, WA	Garage-Attached	4/2/2016 12:00:00 AM	(000) 000-0000			25		Closing	Cash Out, Farm Home Loan, FHA, VA		True	Residential	True	Composition	Puyallup	8/24/2016 12:00:00 AM	102770	Vicky Marchenko	(253) 332-7667	2768	John L. Scott, Inc.	(253) 268-3500	$224900.00	False		Sewer Connected	True	True	MLS Keybox, Vacant		Cable TV, Fenced-Fully, Gas Available, Outbuildings, Patio	County records	1646	8/24/2016 12:00:00 AM	Sold	12 - 2 Story	Puyallup	2016	2		0						Public			2000	98374	False	Short Sale	2016-08-30			MLS
