Listing Number	Street Number	Street Number Modifier	Street Direction	Street Name	Street Suffix	Street Post Direction	Unit	City	State	Agent Only Remarks	Taxes Annual	APN	Appliances That Stay	Architecture Desc	Area	Basement	Bathrooms	Bedrooms	Builder	Building Condition	Building Information	Bus Line Nearby	BBC Comments	Commission	Contingent Date	County	Current Price	Directions	CDOM	DOM	Entry Date	Energy Source	Exterior	Financing	Finished Sqft	Fireplaces Total	Floor Covering	Foundation	Heating Cooling Type	Inactive Date	Interior Features	Matrix Modified DT	Last Price Change Date	Leased Equipment	Legal Description	Listing Agent ID	Listing Agent Full Name	Listing Agent Cellular	Co Listing Agent ID	Co Listing Agent Full Name	Co Listing Agent Cellular	Co Listing Office ID	Co Listing Office Name	Co Listing Office Phone	Co Selling Office Name	Co Selling Office Phone	Listing Date	Listing Office ID	Listing Office Name	Listing Office Phone	Listing Price	Lot Details	Lot Dimensions	Lot Measurement	Lot Number	Lot SqFt	Lot Topography	Manu. Home Manufacturer	Manu. Home Model No.	Manu. Home Serial No.	Map Book	Map X Coordinate	Map Y Coordinate	Map Page	Marketing Remarks	New Construction State	Occupant Name	Occupant Type	Original Price	Owner Name	Owner Name 2	Owners City State	Parking Type	Pending Date	Phone to Show Number	Photographer Instructions	Picture Provided By	Photo Count	Pool Type	Possession	Potential Terms	Power Company	Preliminary Title Ordered	Property Sub Type	Publish to Internet	Roof	School District	Selling Date	Selling Agent ID	Selling Agent Full Name	Selling Agent Cellular	Selling Office ID	Selling Office Name	Selling Office Phone	Selling Price	Senior Exemption	Sewer Company	Sewer Type	Show Addressto Public	Show Map Link	Showing Information	Showing Instructions	Site Features	Square Footage Source	Square Footage	Contractual Date	Status	Style Code	Subdivision	Tax Year	Parking Covered Total	Total Useable Rooms	Square Footage Unfinished	View	Virtual Tour URL	Water Company	Water Heater Location	Water Heater Type	Water	Waterfront	Waterfront Footage	Year Built	Zip Code	Bank or REO	Third Party Approval Required	Status Change Date	Association Dues	Building Complex Or Project Name	Sale Type 
23146025	17017			128th	Ave	E		Puyallup	WA	Easy cold show--but please call first.  Prelim title ordered.  Please use Transnation Puyallup to avoid counter--Donna Gradin @ 253-848-7111.  Cat can be in or out.  1-year AHS Home Warranty.  CLA: 253-905-4663  FAX: 253-841-0118  Pls remove shoes.	$2362.00	6022730260	Dishwasher(s), Garbage Disposal, Microwave(s), Range/Oven	Contemporary	88 - Puyallup	None	2	3		Very Good	Built On Lot	False		3.0		Pierce	$192500.00	Hwy 512 to Puyallup...Hwy 161/Meridian--S on Meridian to 176th/Sunrise--L on Sunrise to 128th--L on 128th to home(corner lot)	12	12	10/30/2003 12:00:00 AM	Electric, Natural Gas	Stone, Wood Products	Conventional	1649	1	Ceramic Tile, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Dining Room, Skylights, Vaulted Ceilings, Walk-in Pantry, Walk-in Closet	12/16/2003 11:30:46 AM	12/16/2003 12:00:00 AM	None	To be provided with form 17	25511	Ron Miller										10/30/2003 12:00:00 AM	905	John L. Scott, Inc.	(253) 841-7000	$192500.00	Corner Lot, Curbs, Paved Street, Sidewalk		Square Feet		7066	Level, Partial Slope				Thomas Brothers	F	6	865	Be home for Christmas...if you hurry.  This well maintained 4-year old rambler sits on a large, fully-fenced corner lot in the desireable Sunrise Community.  You'll love the light & open floorplan--with skylights, spacious island kitchen & eating space, huge living room (or living room\dining room combo) & vaulted ceilings.  The large laundry with deep sink & extra closet--and  the 5-piece master bath--make it easy to prepare for the day.  For peace of mind, there's even a 1-year home warranty.		Goode	Owner	$192500.00	Goode		Puyallup, WA	Garage-Attached	11/11/2003 12:00:00 AM	(253) 841-9339		Agent	1		See Remarks	Cash Out, Conventional	PSE	True	Residential	True	Composition	Puyallup	12/12/2003 12:00:00 AM				905	John L. Scott, Inc.	(253) 841-7000	$192500.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Owner-Call First, Pet in House	MLS Keybox,Owner-Call First,Pet in House	Cable TV, Deck, Fenced-Fully, Patio	Metroscan	1649	12/12/2003 12:00:00 AM	Sold	10 - 1 Story		2003	2	3	0	Mountain, Partial, Territorial		City of Tacoma	Gas/Garage	Gas/Garage	Public			1999	98374	False	None	2003-12-16	15	Home for Christmas	MLS
142676	12821			170th	St Ct	E		Puyallup	WA	Seller REQUIRES Buyer to obtain a free prequalification letter from Wells Fargo Days 1-7: Offers will not be reviewed Days 8-12: Offers ONLY from NSP buyers, Municipalities, Non-profit, Owner-occupants will be reviewed.  Days 13+: all offers	$2798.00	6022730390			88 - Puyallup		2.5	3			Built On Lot			2.5		Pierce	$190000.00	"From I-5 take Hwy 512 to Meridian St. E, go South,turn East on 176/Sunrise Blvd,turn North on 128 Ave. E.,turn East on 170th."	16	16	10/13/2010 1:38:45 PM	Natural Gas	Wood Products	Conventional	0				Forced Air			12/15/2010 1:52:14 PM	12/15/2010 1:52:14 PM			57506	Jonathan Harper	(253) 651-7500									10/13/2010 12:00:00 AM	9385	Keller Williams Realty	(253) 848-5304	$190000.00					6534					Thomas Brothers	F	6	865	This immaculate home in a friendly Sunrise neighborhood has a lot to offer. Enjoy a spacious kitchen with a tile island and oak Cabinets. There is a lovely dining room and a living room with a fireplace. The master bedroom is large and one of the bedrooms has a gorgeous view of Mt Rainer. Large fenced yard and Puyallup schools. This home is in pristine condition! 		vacant	Vacant	$190000.00	Bank Owned		out of state	Garage-Attached	10/29/2010 12:00:00 AM	(000) 000-0000			14		Closing	Cash Out, Conventional, FHA, VA		True	Residential	True	Composition	Puyallup	12/13/2010 12:00:00 AM	61839	Maureen Donhauser	(253) 350-2908	1146	Windermere RE West Campus Inc	(253) 838-7900 x205	$190000.00	False		Sewer Connected	True	True	MLS Keybox				1697	12/13/2010 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2010	2		0		http://www.tourfactory.com/670176				Public			1999	98374	True	None	2010-12-15			MLS
28043366	15814			129th	Ave	E		Puyallup	WA	Bank owned slr direct title & escrow slr addendum fax P&S w/prequal 866 743-3485 2 day response sold as-is SOC based on net SP (SP less cost pd by slr for buyer at closing) NO SOC if agent is buyer 0.5% if LO shows buyer	$2501.00	6022870600			88 - Puyallup	None	2.5	3			Built On Lot		see remarks	3%		Pierce	$190000.00	From Meridian go east (towards sunrise) on 176th left on 122nd right on Sunrise Blvd right on 130th immediate right to 129th home on right	150	150	3/12/2008 12:00:00 AM	Natural Gas	Wood Products	FHA	1504	0	Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw	12/3/2008 1:16:31 PM	12/3/2008 12:00:00 AM			679	James Clifford	(253) 732-9400									3/12/2008 12:00:00 AM	1305	ERA Premier Realty Associates	(253) 826-7500	$174900.00	Cul-de-sac, Paved Street		Acres		4356	Level				Thomas Brothers	F	4	865	What a deal, this is that home you have wanted to buy but were waiting until it was affordable, well here it is now it is up to you to get here before it is gone.		Vacant	Vacant	$244900.00	Owner of Record		Out of State	Garage-Attached	10/8/2008 12:00:00 AM				1		Closing	Conventional, FHA, VA		True	Residential	True	Composition	Puyallup	12/3/2008 12:00:00 AM	23811	Cara Harris	(253) 226-8339	9238	Crescent Realty	(253) 531-9400	$190000.00	False		Sewer Connected	True	True	MLS Keybox, Other Keybox, Vacant	MLS Keybox,Other Keybox,Vacant	Fenced-Fully, Gas Available, Patio	County Records	1504	12/3/2008 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2007	2	3	0				Gas Garage	Gas Garage	Public			2000	98374	False	None	2008-12-03	0		MLS
24057703	13022			171st	St			Puyallup	WA	Lmtd Serv Broker. Call seller directly for availability, question, offers, negotiation, and contract docs. After mutual acceptance fax to LO 425-348-7470. Seller's daughter handling transaction PTS is her number.	$2359.00	3021730600	Dishwasher(s), Range/Oven		88 - Puyallup	None	2	3		Good	Built On Lot			3		Pierce	$190000.00	South on Meridian. Turn left onto sunrise Blvd E. Turn left onto 130th Ave E. Turn right onto 171st St E.	15	15	4/29/2004 12:00:00 AM	Natural Gas	Wood Products	Conventional	0	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room, Security System, Vaulted Ceilings, Walk-in Pantry	8/25/2004 2:21:48 PM	8/25/2004 12:00:00 AM			25805	Diane S. Webster	(425) 221-3507									4/27/2004 12:00:00 AM	7494	America at Home Real Estate	(425) 493-6647	$189950.00	Curbs, Paved Street, Sidewalk		Square Feet		6023	Level				Thomas Brothers	D	6	865	Great 3 bedroom, 2 bath home in the Sunrise community. Close to shopping and schools./ Bright kitchen open to the family room. Full fenced back yard with patio.		Owner	Owner	$189950.00	Sandra Riden		Puyallup, WA	Garage-Attached	5/26/2004 12:00:00 AM	(253) 848-6065		Photographer	1		Closing	Cash Out, Conventional	PSE	False	Residential	True	Composition	Puyallup	6/30/2004 12:00:00 AM				9439	The Hellickson Team	(206) 300-1000	$190000.00	False	Tacoma	Sewer Connected	True	True	Owner-Call First	Owner-Call First	Cable TV, Fenced-Fully, Gas Available, Patio		1458	6/30/2004 12:00:00 AM	Sold	10 - 1 Story		2003	2	3	0	Mountain		Tacoma Water	gas/garage	gas/garage	Public			1996	98374	False	None	2004-08-25	45		MLS
24029913	12805			169th Street	Ct	E		Puyallup	WA	For Comparables ONLY	$2200.00	6022010210	Dishwasher(s), Dryer(s), Garbage Disposal, Microwave(s), Range/Oven, Refrigerator(s), Washer(s)		88 - Puyallup	None	2.5	3	Oakridge Homes	Very Good	Built On Lot		Purchaser is Selling Agent	1.5		Pierce	$190000.00		12	12	3/8/2004 12:00:00 AM	Natural Gas	Wood Products	Conventional	1544	1	Ceramic Tile, Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Fireplace (Primary BR), Walk-in Pantry, Walk-in Closet	4/7/2004 9:05:13 PM	4/7/2004 12:00:00 AM	None		60838	Jane Nichols	(253) 820-6000									3/8/2004 12:00:00 AM	902	Windermere RE Puyallup, Inc	(253) 845-5900	$190000.00	Corner Lot, Curbs, Paved Street, Sidewalk		Square Feet		6914	Level				Thomas Brothers	F	2	865	Great two story with many upgrades:  Tile counter tops in the island kitchen, maple cabinets, gas appliances and surround sound wiring.  The patio has a built in covered gas barbeque.  All in the planned community of Southpoint in Sunrise.		Shaw	Owner	$190000.00	Shaw		Puyallup, WA	Garage-Attached	3/20/2004 12:00:00 AM	(253) 820-6000		Photographer	1		See Remarks	Conventional	PSE	True	Residential	True	Composition	Puyallup	3/31/2004 12:00:00 AM				944	Home Team Northwest	(253) 435-1515	$190000.00	False	Pierce County	Sewer Connected	True	True	Call Listing Office	Call Listing Office	Cable TV, Fenced-Fully, Gas Available, Patio, Sprinkler System	Metroscan	1544	3/31/2004 12:00:00 AM	Sold	12 - 2 Story		2003	2	3	0	Mountain, Partial		Tacoma	Gas	Gas	Public			1998	98374	False	None	2004-04-07	15	Sunrise	MLS
23145243	12808			171ST	St Ct	E		Puyallup	WA	Call first then show.  Pet should be out side. Please use Transnation Title & Escrow -Puyallup. To avoid counter.	$2373.00	6022730130	Dishwasher(s), Microwave(s), Range/Oven, Refrigerator(s)	Contemporary	88 - Puyallup		1.75	3		Very Good	Built On Lot	True		3		Pierce	$190000.00	S. on Meridian, left on 152nd St.E., Rt. on 122nd Ave E., Left into Sunrise, Left into South Point, Left on 171st St. Ct.E.	10	10	10/28/2003 12:00:00 AM	Electric, Natural Gas	Stone, Wood Products	Conventional	1649	1	Ceramic Tile, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Dining Room, Skylights, Vaulted Ceilings, Walk-in Pantry, Walk-in Closet	12/3/2003 3:59:12 PM	12/3/2003 12:00:00 AM			30524	Denise Mackeda										10/28/2003 12:00:00 AM	902	Windermere RE Puyallup, Inc	(253) 845-5900	$189900.00	Paved Street, Sidewalk	6600	Acres		6534	Garden Space, Level				Thomas Brothers	F	5	865	Beautifully maintained & attractive rambler on a landscaped homesite. Surise community offers majestic view of Mt.Rainier. This fabulous home has 3 bedrooms,1.75 baths.Spacious family room with cozy fireplace and skylights,vaulted ceilings open to light and bright kitchen. Kitchen features maple cabinets, tiled island & back splash & pantry. You'll fall in love with master suite complete with french doors & walk-in closet. Great Puyallup schools. Gorgeous Home!		MARK LANDES	Owner	$189900.00	MARK LANDES		PUYALLUP WA 98374	Garage-Attached	11/7/2003 12:00:00 AM	(253) 864-4962	BEST ANGLE	Photographer	1		See Remarks	Cash Out, Conventional	Puget Sound Energy	True	Residential	True	Composition	Puyallup	12/3/2003 12:00:00 AM				902	Windermere RE Puyallup, Inc	(253) 845-5900	$190000.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Owner-Call First	MLS Keybox,Owner-Call First	Cable TV, Fenced-Fully, Gas Available, Patio	Pierce County	1649	12/3/2003 12:00:00 AM	Sold	10 - 1 Story		2003	2	3	0	Mountain		Pierce County			Public			1999	98374	False	None	2003-12-03	15	Sunrise South Point	MLS
23076863	12915			171st	St Ct	E		Puyallup	WA	Fidelity Title & Escrow please call first NA go ahead and show. Please leave cards	$2332.00	6022730210	Dishwasher(s), Microwave(s), Range/Oven	Contemporary	88 - Puyallup	None	2.5	3		Very Good	Built On Lot			3%		Pierce	$189500.00	East on sunrise Blvd (176th) from Meridian, left on 128th Ave, first right on 171st St Ct E to home	34	34	6/5/2003 12:00:00 AM	Natural Gas	Cement/Concrete	Conventional	1681	1	Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Vaulted Ceilings, Walk-in Closet	8/20/2003 8:37:59 AM	8/20/2003 12:00:00 AM		Attached as exhibit A	6619	Cindy Carollo	(253) 318-3310									6/4/2003 12:00:00 AM	9239	Gateway GMAC Real Estate	(253) 848-4556	$189950.00	Cul-de-sac, Curbs, Paved Street, Sidewalk		Acres		6534	Level				Thomas Brothers	F	6	865	Great house on cul-de-sac! Better than new. Fenced backyard, large new deck, window blinds, fully landscaped, white millwork garage sheetrocked and painted. Too much to list. Call for an appt to see this impeccable home.		Lenny & Debbie	Owner	$192000.00	Deboma		Puyallup,WA	Garage-Attached	7/8/2003 12:00:00 AM	(253) 864-0826		Photographer	1		See Remarks	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	8/18/2003 12:00:00 AM				9301	Windermere Professional Prtnrs	(253) 565-1189	$189500.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Owner-Call First	MLS Keybox,Owner-Call First	Cable TV, Deck, Fenced-Fully, Outbuildings, Patio	County	1681	8/18/2003 12:00:00 AM	Sold	12 - 2 Story		2003	2	3	0			Tacoma			Public			1999	98374	False	None	2003-08-20	0		MLS
24057491	12928			159th	St	E		Puyallup	WA	'XA' Please call owner Eric at 253-857-6301 or 253-232-2541 to show and for details. Ok to present offers directly to owner, contact listing office if offer is accepted rule 4(e) limited service, item 4 deleted.	$2179.00	6022870270	Dishwasher(s), Garbage Disposal, Range/Oven, Refrigerator(s)		88 - Puyallup		2.5	4		Good	Built On Lot			2.5%		Pierce	$189000.00	Meridian, to 152nd st. turn left. Follow to 122nd- r turn, l. onto sunrise pkwy. 1st r onto 130th ave.r on 158th , l 129	20	20	4/29/2004 12:00:00 AM	Natural Gas	Wood Products	Conventional	1646	1	Hardwood, Slate, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary	10/15/2004 1:39:05 PM	10/15/2004 12:00:00 AM		S 1/2 OF SE 23-19-04E L 27 TOG/W PRI RD APPROX 4,147 SQ FT EASE OF REC...	76684	Richard Webber										4/29/2004 12:00:00 AM	3385	Homeworks Real Estate Inc.	(800) 840-2248	$184900.00	Open Space, Paved Street		Acres	27	4138					Thomas Brothers	F	4	865	Really nice like new home located in the desireable neighborhood of Sunrise. 4 bedrooms, 2 1/2 back yard is fenced on 2 sides, backs to greenbelt. Wonderful home and neighborhood. won't last long, call for a showing today!!!		Call 253-857-6301 for acc	Tenant	$184900.00	Eric Bauer		PUY, WA	Garage-Attached	5/19/2004 12:00:00 AM	(253) 857-6301		Photographer	1		Negotiable, Sub. Tenant's Rights	Conventional		False	Residential	True	Composition	Puyallup	9/1/2004 12:00:00 AM				3664	Newberry Realty Renton	(425) 282-5402	$189000.00	False		Sewer Connected	True	True	Appointment, Renter-Call First	Appointment,Renter-Call First	Fenced-Partially, Outbuildings	Per Tax Records	1646	9/1/2004 12:00:00 AM	Sold	12 - 2 Story		2003	2	4	0						Public			2000	98374	False	None	2004-10-15	0		MLS
25013834	12911			158th	St Ct	E		Puyallup	WA	First American Title & Escrow please (escrow at Maple Valley office).  Please remove shoes when viewing the home.  Home has a  hardiplank type of siding.  Call owner first, if no answer go ahead and show.	$2172.00	6022870660	Dishwasher(s), Microwave(s), Range/Oven		88 - Puyallup	None	2.5	3		Very Good	Built On Lot, Planned Unit Dev			3.00%		Pierce	$188500.00	South on Meridian, east on 152nd, south on 122nd, east on Sunrise Parkway, right on 130th, right on 158th to house.	11	11	1/31/2005 12:00:00 AM	Natural Gas	Wood Products	VA	1394	0	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Walk-in Pantry, Walk-in Closet	4/1/2005 11:13:57 AM	4/1/2005 12:00:00 AM	NONE	On file with listing agent.	38073	Devin Wood	(425) 870-1394									1/31/2005 12:00:00 AM	7326	Champions Real Estate Services	(425) 744-5577	$187500.00	Paved Street, Sidewalk		Square Feet	66	0	Level				Thomas Brothers	F	4	865	This beautiful home really stands out with it's extra added touches.  Hardwoods at the entry and in the Kitchen, as well as white 6 panel doors through out.  The master bedroom is quite large which offers lots of possibilities...  This nice quite neighborhood is great!  No neighbors behind the house offers more privacy too!  Fully fenced rear yard with a large deck for entertaining really make this home stand out.  For the car enthusiast, the 2 car tandem garage offer lots of options too!		Andrew and Danielle	Owner	$187500.00	Smalley		Puyallup, WA	Garage-Attached	2/11/2005 12:00:00 AM	(253) 435-1360		Photographer	1		See Remarks	Conventional	PSE	True	Residential	True	Composition	Puyallup	3/18/2005 12:00:00 AM				911	John L. Scott R.E. Lake Tapps	(253) 863-4406	$188500.00	False		Sewer Connected	True	True	MLS Keybox, Owner-Call First, See Remarks	MLS Keybox,Owner-Call First,See Remarks	Cable TV, Deck, Fenced-Partially, Gas Available	PCAR	1394	3/18/2005 12:00:00 AM	Sold	12 - 2 Story	South Hill	2004	2	3	0	Territorial			Gas/Garage	Gas/Garage	Public			2001	98374	False	None	2005-04-01	15	Norht Pointe	MLS
689387	12912			159th	St	E		Puyallup	WA	HOME REDUCED 20K+!! Kbox is on trim by front door. Show Anytime, NOT A SHORT SALE OR BANK OWNED!! Ready for new owners, roof just professionally cleaned, fully fenced backyard w/ greenbelt backdrop. T/E-CW Title # w/ Tami Dittemore	$2543.00	6022870320	Dishwasher(s), Garbage Disposal, Microwave(s), Range/Oven, Refrigerator(s), See Remarks		88 - Puyallup	None	2.5	3		Good	Built On Lot			3		Pierce	$188000.00	South on Meridian to East on 152nd to right on 122nd - take immediate left on Sunrise Parkway into Sunrise to 2nd right - then right on 159th St. E to home on left #12912	111	111	8/30/2014 1:50:09 PM	Natural Gas	Cement Planked	Other	1600	1	Laminate, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Dining Room, Walk-in Pantry, Walk-in Closet	6/16/2015 8:14:28 PM	1/31/2015 10:57:05 AM			14148	Steve Hurter	(253) 226-1628	38837	Mike Hurter	(253) 576-5443	902	Windermere RE Puyallup, Inc	(253) 845-5900			8/30/2014 12:00:00 AM	902	Windermere RE Puyallup, Inc	(253) 845-5900	$192500.00	Paved Street, Sidewalk	Fully fenced backyard			4892	Level, Wooded				Thomas Brothers				Welcome to Sunrise-this turnkey home is ready for new owners. Home offers 3 bedrooms, 2.5 bths plus spacious living/dining areas. Kitchen w/ extra eating space is open & offers breakfast bar plus ample cabinets for storage, pullout drawers, pantry & counter space that makes meal preparation a snap. BONUS - All major kitchen appliances are included! 2 car garage!  Outside offers fully fenced backyard w/ patio for barbecuing and greenbelt backdrop. Walking distance to community playground & park		Daniel	Owner	$214950.00	David Manly		Puyallup, WA	Garage-Attached	12/19/2014 12:00:00 AM	(253) 226-1628			23		Closing	Cash Out, Conventional, FHA, USDA, VA	PSE	True	Residential	True	Composition	Puyallup	1/29/2015 12:00:00 AM	14148	Steve Hurter	(253) 226-1628	902	Windermere RE Puyallup, Inc	(253) 845-5900	$188000.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Owner-Call First		Cable TV, Fenced-Fully, Gas Available, High Speed Internet, Patio	County Records	1600	1/29/2015 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2014	2		0	Territorial		City of Tacoma	Garage	Gas	Public			2000	98374	False	None	2015-01-31		North Pointe	MLS
553255	12714			159th	St	E		Puyallup	WA	Seller to direct title/escrow. No offers for first 3 days. Owner occupant offers only for first 15 days of listing. Use attached documents and submit offers online at Homepath.com	$2562.00	6022870480	Dishwasher(s), Range/Oven		88 - Puyallup	None	2.5	4			Built On Lot			3		Pierce	$188000.00	From Meridian go East on 152nd. Right on 122nd Ave E. Left on Sunrise Pkw E. First Right on 130th Ave E. Stay Right to 159th. Home is located on the Left. 	50	50	10/8/2013 6:31:28 PM	Natural Gas	Wood Products	Cash	1646	1	Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Walk-in Closet	12/26/2013 11:14:50 AM	12/26/2013 11:14:50 AM			39182	Geoff S. Bell	(206) 714-6128	91233	Maria Lynn Colantino	(206) 795-0595	3664	Newberry Realty Renton	(425) 282-5402			10/7/2013 12:00:00 AM	3664	Newberry Realty Renton	(425) 282-5402	$209900.00	Dead End Street, Paved Street, Secluded				5207	Level, Partial Slope, Wooded				Thomas Brothers	F	4	865	Fannie Mae HomePath Property: This 4 bedroom, 2.5 bath home features an open floor plan nestled in a secluded location backing a greenbelt with forest views. With a large kitchen, eating bar, and private rear deck this home is great for entertaining. Community park is easily accessible and location provides abundant areas to explore. Make this greenbelt your backyard! Purchase this property for as little as 5% down. Property is approved for HomePath Mortgage and HomePath Renovation Financing. 		Vacant	Vacant	$230000.00	Fannie Mae 		Dallas, TX	Garage-Attached	11/26/2013 12:00:00 AM	(000) 000-0000			8		Closing	Cash Out, Conventional, FHA, Rehab Loan, See Remarks, VA	TPU	True	Residential	True	Composition	Puyallup	12/18/2013 12:00:00 AM	88244	Paul M. Lee		1722	Dimension Properties	(206) 494-0401	$188000.00	False	Pierce County 	Sewer Connected	True	True	MLS Keybox		Cable TV, Deck, Gas Available	Realist	1646	12/18/2013 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2013	2		0			TPU			Public			2000	98374	True	None	2013-12-26	45		MLS
227457	13003			168th	St Ct	E		Puyallup	WA	"Please contact Seller (Alt # 253-229-1826).  Adult special needs son might be sleeping in the garage.  Garage has ""room"" that's easily removed.  S. S. being handled by Nest Financial--with 1% fee to be paid by Buyer. Pls use Rainier Title & Escrow "	$2549.00	6022010370	Dishwasher(s), Garbage Disposal, Microwave(s), Range/Oven, Refrigerator(s)	Craftsman	88 - Puyallup	None	1.75	3		Very Good	Built On Lot			3.0		Pierce	$187500.00	Hwy 512 to Hwy 161 (Meridian in Puyallup)--S on Meridian to 176th (Sunrise Blvd)--L on Sunrise Blvd to 128th (just past new condos)--L on 128th (becomes 168th St Ct E at bend) to home on left	16	16	5/25/2011 4:51:58 PM	Natural Gas	Cement Planked, Wood	Cash	1414	1	Laminate, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room, Vaulted Ceilings, Walk-in Closet	11/18/2011 11:41:47 AM	11/18/2011 11:41:47 AM			25511	Ron Miller	(253) 905-4663									5/25/2011 12:00:00 AM	905	John L. Scott, Inc.	(253) 841-7000	$199950.00	Curbs, Open Space, Paved Street, Sidewalk				6100	Level				Thomas Brothers	F	5	865	Come home to your private retreat in the desirable Sunrise community.  This 3 bedroom home has been updated with extensive wood laminate flooring & stainless steel appliances--and backs to a private greenbelt.  Vaulted ceilings, , rich maple cabinets, lighted ceiling fans & solar tubes add to the feeling of openness.  With all kitchen appliances included, this home is waiting for you.  There's even a 1-year American Home Shield warranty for added peace of mind.		Kulbe	Owner	$199950.00	Kulbe		Puyallup, WA	Garage-Attached	6/10/2011 12:00:00 AM	(253) 881-1014			14		Negotiable	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	11/14/2011 12:00:00 AM	16469	Craig Hill	(253) 381-3133	1068	Prudential Contact Corp.	(253) 848-6641 x134	$187500.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Owner-Call First, Pet in House		Cable TV, Fenced-Fully, Patio	County Records	1414	11/14/2011 12:00:00 AM	Sold	10 - 1 Story	Sunrise	2011	2		0			City of Tacoma	Garage	Gas	Public			1998	98374	False	Short Sale	2011-11-18	43		MLS
